Length of Stay,Bed Occupancy,ICU Beds,Admissions
1.0242624897299903,-0.44046526002392583,1.2278780627867603,-0.5997622859494293
1.4856900572093972,0.746527976292327,0.15269634889024802,1.3163770290362966
2.3823152357932127,0.01731829969708809,0.5065641779193204,-0.15582898670543843
0.7853838253810821,1.2018035292980231,0.3801344708629125,-0.2581594987827568
0.5532051176854498,1.019958947658109,1.3234889421768665,0.8090281728038562
0.7985943651323707,0.23607212820358692,0.6982773882557873,1.375900962535709
1.9323216941616592,0.49167984959798394,1.1159222697343174,0.9537091274042073
1.4630008877277476,0.16447188686662917,-0.142780186518486,0.6255636480209439
0.776191836986369,0.7623925416360969,0.7335251329346294,0.6379017366661144
1.6106139464906848,1.3730853923007431,1.0448153978117185,0.7413662235121231
1.2776620394784324,0.20856437219867385,0.641141994637712,0.7035714359147061
1.9749159924263113,1.1024279093107068,1.1327401875326757,0.5124765695877503
0.638357524898118,0.4818454289765356,0.3413557749498139,0.4416804415807505
0.9378702827217853,0.32427630064259355,1.30467372009279,0.37496274884019104
0.8863134774942738,0.7357817840272654,1.7494490618096252,0.09841416445332951
0.029188041494305095,0.1788546065483756,0.4185807197801704,0.2877299692532904
1.4368962216516608,0.46781041679169083,0.3772487392996141,-0.27718272567815416
1.4088442177439116,0.08127326444669103,1.3266922385588504,0.36066414928210005
1.2040907653139687,1.9788350797498335,1.3897860728653562,0.004563557139633023
1.0123302932998823,0.8211581311830372,0.33856998642336583,-0.041435726886308366
0.06770340635966843,0.3801646952044487,0.38990659145207135,0.4719576604613914
0.8634837417877127,0.9283879464405332,0.4591076955697464,0.9568009145378398
0.9258283867785844,0.7326031701855021,-0.07222525551713854,0.7673266424009253
0.5581781846227047,0.6674182402800662,0.14067402675790086,-0.22820024144927087
1.0709714306671927,1.1685000200260551,0.09792961662396604,0.0041487453718649925
1.5232406854516307,1.2545046260283832,0.21610121744793576,0.7763084751952865
2.708948720968424,0.48169931143368355,0.5826575563066094,0.007005042584676158
1.3396622502654711,0.45450905561319205,0.7171073662682603,0.3101467400011902
1.4060403125782115,0.6349689817090136,1.3752502464070384,0.6200208396098208
1.1404432673870661,-0.5811526988413509,0.10082297963060449,0.01266221805454587
-0.3350169722392333,-0.10911463731913129,1.0921611992382918,0.442150202458384
1.1787888996406264,1.620124560466715,0.4930055778872455,-0.1336101979672818
1.2481841679528212,1.7869806281007703,0.5752681451737836,0.15945294241951455
3.0,0.6505783762661731,0.9374097460833019,0.5279127736570148
1.046111228175102,1.14593417783346,0.03863898921885067,-0.23719749341266771
1.44123787386689,0.9867500927261217,0.7912048730920253,0.5761898951841596
1.1722305842358054,2.5,0.6832261041065281,0.39214488042932755
0.26505756990437424,1.471744946860746,0.8462256320040745,0.6209959817668591
2.1142582516120165,0.7232494451115401,0.744584321953909,0.48956565362586457
1.8015464261494194,0.22667573563974464,1.827650069955447,0.9456561719895378
1.8328255576344374,-0.1638677921545434,0.281130007874342,0.45008980105916296
0.4724900361642088,0.9220781815203339,0.33450152249909115,0.22823778354989882
2.3222354487488794,0.34618955282941805,0.2884297367876178,0.4489190012129135
0.07851914976617524,-0.05335222575860443,0.32226144041987265,0.6173192116145552
1.6694856750402163,0.4120562694544841,0.28130643634674113,0.41954402813028174
2.952364500647983,0.15107119783136314,1.1945082655537758,0.416236676481553
0.40757093989544924,1.8122849810435389,1.3102521239949274,0.11920332487729784
0.7469618163177825,1.3289838541696704,0.31462685312526184,0.13483963297962076
1.279721092070113,0.7952164152100296,0.18382221344788563,-0.16104210871987745
0.7972194767070406,1.6879664833340156,0.8357077781932021,1.0998306972747758
-0.0405307448529062,0.8464209845885711,0.32388847785951436,-0.09754529415651403
1.2548503798448218,0.28322947920304187,0.9164659088777554,0.12283792088163709
0.35015702901911605,1.7138744463617943,0.7014615104256499,0.11263709377232106
1.5788739445081452,1.1233460262107953,-0.157872057498616,0.7579697507777765
0.46446061261295735,0.1776523074041262,1.3737526006650307,0.28202012868318893
2.4399475240140314,0.6857967931498351,1.4979388365477608,0.8990968290694936
0.5733973661310102,0.2746290479691458,0.29360565475780687,0.13060375030245258
0.9423507870354595,-0.02967983857860157,0.40614922003200793,0.5115976648895209
1.8508137738957358,1.3557065285189849,0.7429326953624524,0.06586117869609709
0.21530854685283574,1.9456499842820782,0.7672283949935125,1.2580596511093554
1.3819679476833036,-0.039140544291484614,0.9292721363364151,-0.07503936761180513
2.2457142034259423,1.1377815420143427,1.605102269383175,0.523928284090811
-0.08598658764898226,0.40961445852690387,0.5115263862529753,0.6535107523728394
1.3477070868258434,0.5077247697411824,0.2008513777307731,0.5655196389805993
1.4079062353987388,0.44456364545667854,-0.08965961400726363,0.3258849364489167
1.8254582974218483,0.2816055381921104,0.23453498002904044,0.34807172010662957
0.2104394312975344,0.8291129767668962,0.5834365135631014,0.41752458879164384
0.14363470953257895,0.3014299301533774,1.4972789317588937,0.34119919934860454
1.6175532524935181,0.9622740954679033,0.34119435048191427,0.785551646717964
1.4375877385865488,0.7698571343305178,0.7118939758194492,1.2842092006365404
1.4003942802767013,0.6566311718801542,0.5917885519636239,0.17700328599686657
1.4771585675975805,0.2554618027750414,1.194196636724042,-0.1479211918316311
0.6559802227372072,0.4539372016590004,1.8634662129368107,0.3646871806594981
1.385802957728803,1.2532347354954536,0.33456561353983966,1.4318837350617275
1.434457978638945,1.1005503125746285,0.3552802787408889,0.07853017281210767
0.6285188655789057,0.21346685312086944,1.122080438534536,1.055646722177627
2.6926196089158054,0.8595993832575356,0.9409457448131557,1.0710803256305763
1.57906633672943,1.2508322740230735,1.5233536628680167,0.1785647033168022
0.24695720223788098,-0.20164316867282306,0.8919640926629819,0.6275932316741102
1.7252428869070637,1.126016115427961,0.4203539546064702,1.0513586492514153
0.4202546638181428,0.40242574463249203,0.8953274153461546,0.24834890360500517
1.8296676829939615,1.1423592011558956,1.1543517902914537,0.3185678559590553
2.126876463205923,0.34204450607448994,1.010241090598682,0.16732763442054252
0.5434541453186316,-0.28292926039871125,0.8536370155536488,-0.005902692277146737
1.9707009033954574,-0.17652546272989755,1.133337344794577,0.14028898197359718
1.5302247415491985,0.8288509679968292,1.1846477952228365,-0.08957610670490262
1.857648127995592,0.9558335010328891,1.2910794955187637,0.4136333873036904
2.7174343861231582,0.2574100249373549,0.9243549437948213,0.09201070757654328
1.0036895071977034,1.1831554752664244,0.5164409598415728,0.4935143647162991
0.5970110685140082,-0.19691203736137586,0.6733568432166614,-0.22235825848145097
0.4883884562995813,0.7603521208116101,1.2032544832541783,0.5323520928857829
0.5473517720276493,0.07339028014252602,0.19153216450638194,0.7334115846435699
1.1383186324687167,0.40889833531870456,0.7843366544364505,-0.3974942570285822
1.472921579853315,0.8284392027898485,0.40333059383631964,0.5496226279390288
1.4213526394640152,0.2837519808296286,0.6143724114674087,0.8910675969893169
1.8617465992288191,0.5692666734621048,1.2392259313036493,-0.08385640747648215
1.2104015135023256,1.4037756855286645,0.6955495340099517,1.0690289547350815
2.3628272617258537,0.45386487828611083,0.6232182740780744,0.5676076037464182
0.9882745334096351,1.301415267239085,-0.07992807048995965,0.11799525769663649
3.0,0.12217588720542916,0.9731267830136103,0.3776923689369176
1.700533878212005,1.1178825067491698,0.9227420905705377,0.623330765008689
0.5142739548669739,1.6649411723947403,1.6816273616527302,0.4304021565649646
0.3432860015511101,-0.6829867000763734,0.44611088252349956,0.6155023969785477
1.5859779321945482,0.321862846717714,0.7095751638319695,0.03173056276825348
1.0212297717393193,1.1462432763083241,0.7246918418553776,0.46774432961443124
1.7712003952736737,0.6781727683742045,1.388726639881737,-0.1654857987619921
1.5785900996588358,1.0226875240227853,0.5523522338065239,0.35550957546051987
1.1417368698745016,0.43760888797050773,0.7395107628851696,0.0384369434140841
0.522565025545276,0.85195387248374,0.9039482548582696,0.1057880229640934
-0.011877779748691752,0.7065936587647523,0.693304561578179,0.894437270084175
0.842788038346383,1.5006692369958845,0.3767831927247358,0.8365240482377077
1.885119035458778,0.9526525059807279,0.6970449964491537,0.6436552483628708
1.3712749953041632,1.0025615972451214,1.136815874929886,-0.03692510586903158
0.2034089770304095,0.5528738203265197,0.08674235029446986,0.27343662012207925
1.3385447406809456,0.5074362655565039,0.666484837073438,0.8852390799916734
1.5082539037830693,0.5404650873082275,0.24993959253041337,0.45668676545596193
0.49291405103909347,1.0366712854269782,1.1975233144624213,1.3277318159926779
1.3229800847564224,0.5474093115078422,-0.16159345239188738,0.5573271357577487
1.2465669747567998,0.9738649141378478,0.3205390763642058,0.47681964659601267
0.2856237617355014,2.0452404791872634,0.7886059375322604,0.27635341431899946
